xAccl,yAccl,zAccl,time
13,53,1013,214625
14,54,1006,214650
11,52,1014,214675
11,51,1011,214700
18,51,1019,214725
12,52,1018,214750
13,47,1014,214775
13,51,1024,214800
16,49,1019,214825
18,48,1010,214850
15,57,1013,214875
15,49,1013,214900
16,47,1007,214925
18,53,1011,214950
15,51,1015,214975
12,50,1017,215000
17,50,1008,215025
13,53,1012,215050
15,51,1018,215075
15,53,1009,215100
16,55,1013,215125
13,49,1020,215150
13,51,1008,215175
12,52,1010,215200
15,52,1011,215225
10,50,1016,215250
13,53,1013,215275
14,48,1015,215300
16,52,1027,215325
15,53,1014,215350
13,60,1013,215375
13,51,1014,215400
10,50,1007,215425
19,51,1015,215450
18,54,1011,215475
14,51,1012,215500
12,51,1016,215525
14,49,1007,215550
12,56,1012,215575
15,55,1009,215600
16,48,1012,215625
11,50,1014,215650
16,46,1008,215675
18,52,1015,215700
17,52,1014,215725
14,50,1011,215750
17,51,1012,215775
11,46,1014,215800
14,52,1011,215825
14,54,1014,215850
13,52,1011,215875
16,51,1011,215900
17,47,1015,215925
22,50,1015,215950
17,45,1012,215975
16,50,1018,216000
12,49,1012,216025
14,52,1011,216050
14,49,1019,216075
13,54,1017,216100
13,53,1011,216125
13,50,1016,216150
13,53,1012,216175
12,49,1017,216200
18,51,1010,216225
14,51,1014,216250
16,52,1014,216275
18,54,1020,216300
19,55,1018,216325
10,50,1012,216350
13,49,1017,216375
17,51,1018,216400
19,46,1011,216425
11,52,1010,216450
16,54,1024,216475
11,52,1012,216500
14,50,1009,216525
15,49,1019,216550
14,51,1021,216575
12,50,1014,216600
17,50,1015,216625
14,49,1012,216650
13,49,1010,216675
12,49,1016,216700
16,52,1014,216725
12,52,1008,216750
14,50,1009,216775
16,51,1010,216800
15,51,1011,216825
16,47,1010,216850
17,48,1013,216875
13,47,1010,216900
16,54,1015,216925
13,53,1021,216950
16,53,1024,216975
15,52,1011,217000
17,51,1010,217025
12,51,1010,217050
14,53,1016,217075
12,52,1011,217100
14,46,1008,217125
13,51,1016,217150
14,52,1012,217175
13,52,1015,217200
12,49,1019,217225
16,55,1020,217250
12,58,1024,217275
12,51,1014,217300
13,53,1010,217325
14,48,1025,217350
10,50,1018,217375
15,52,1015,217400
12,54,1013,217425
17,52,1017,217450
17,47,1014,217475
13,46,1013,217500
16,50,1014,217525
10,54,1016,217550
12,52,1024,217575
14,46,1017,217600
13,52,1019,217625
11,53,1020,217650
13,53,1015,217675
14,52,1018,217700
16,51,1012,217725
12,53,1014,217750
19,54,1024,217775
13,51,1011,217800
20,50,1014,217825
20,53,1019,217850
12,50,1025,217875
10,52,1019,217900
17,52,1020,217925
12,53,1007,217950
20,49,1014,217975
24,53,1013,218000
11,48,1013,218025
11,46,1014,218050
12,51,1013,218075
9,56,1008,218100
29,58,1014,218125
19,47,1016,218150
-6,55,998,218175
8,58,1024,218200
22,57,1002,218225
18,49,1014,218250
6,41,1031,218275
-3,51,1014,218300
12,61,1011,218325
28,59,1011,218350
27,51,1017,218375
1,45,1013,218400
1,56,1013,218425
24,60,1023,218450
27,57,1009,218475
17,44,1021,218500
4,46,1018,218525
5,55,1020,218550
27,57,1020,218575
27,44,1009,218600
-2,48,1012,218625
-5,53,1016,218650
16,57,1026,218675
28,57,1021,218700
21,45,1010,218725
5,42,1019,218750
-1,53,1017,218775
22,61,1007,218800
29,56,1009,218825
3,44,1013,218850
2,45,1014,218875
14,54,1019,218900
23,58,1019,218925
24,53,1021,218950
7,44,1016,218975
2,47,1008,219000
20,56,1019,219025
25,54,1015,219050
10,47,1015,219075
10,46,1017,219100
13,52,1013,219125
17,60,1011,219150
24,49,1015,219175
10,48,1017,219200
7,48,1018,219225
24,57,1015,219250
17,55,1007,219275
11,49,1016,219300
13,44,1016,219325
14,54,1010,219350
17,54,1009,219375
21,52,1019,219400
10,49,1019,219425
13,49,1012,219450
15,54,1009,219475
13,51,1018,219500
12,49,1009,219525
14,48,1009,219550
15,51,1009,219575
19,51,1014,219600
19,50,1014,219625
14,44,1016,219650
12,54,1007,219675
11,52,1017,219700
13,58,1016,219725
24,52,1006,219750
15,44,1011,219775
14,52,1017,219800
12,58,1023,219825
16,52,1015,219850
19,32,1010,219875
17,42,1008,219900
9,64,1012,219925
13,58,1016,219950
18,52,1015,219975
13,39,1011,220000
16,49,1013,220025
22,59,1023,220050
9,59,1006,220075
20,51,1015,220100
16,43,1019,220125
13,48,1009,220150
14,59,1015,220175
12,57,1013,220200
10,50,1019,220225
18,41,1014,220250
24,52,1011,220275
11,63,1019,220300
12,53,1010,220325
15,44,1011,220350
11,45,1013,220375
20,54,1008,220400
13,51,1021,220425
4,51,1016,220450
21,56,1028,220475
16,44,1006,220500
17,53,1015,220525
12,57,1027,220550
12,44,1004,220575
11,48,1015,220600
15,45,1011,220625
20,48,1023,220650
8,54,1016,220675
9,53,1008,220700
19,51,1020,220725
14,54,1016,220750
20,49,1010,220775
12,46,1008,220800
4,50,1012,220825
20,53,1020,220850
16,52,1016,220875
14,47,1009,220900
12,44,1015,220925
16,49,1014,220950
14,51,1022,220975
18,53,1010,221000
17,51,1020,221025
13,44,1011,221050
11,44,1018,221075
7,55,1012,221100
14,48,1020,221125
19,52,1013,221150
13,47,1016,221175
11,51,1016,221200
17,57,1021,221225
17,54,1016,221250
14,49,1018,221275
18,48,1011,221300
16,49,1012,221325
17,51,1011,221350
20,52,1016,221375
14,46,1015,221400
15,49,1018,221425
15,49,1016,221450
12,50,1013,221475
14,51,1007,221500
22,46,1013,221525
14,54,1017,221550
11,54,1015,221575
17,53,1015,221600
13,49,1015,221625
14,52,1012,221650
17,50,1013,221675
15,48,1017,221700
12,46,1011,221725
13,56,1017,221750
18,49,1011,221775
21,50,1014,221800
7,46,1016,221825
14,54,1011,221850
17,54,1012,221875
15,55,1015,221900
15,48,1013,221925
15,51,1017,221950
9,54,1023,221975
13,47,1017,222000
14,48,1015,222025
17,53,1023,222050
17,50,1017,222075
17,57,1009,222100
14,52,1012,222125
12,51,1013,222150
13,51,1012,222175
15,54,1015,222200
17,51,1023,222225
17,49,1017,222250
18,51,1014,222275
11,53,1013,222300
21,51,1011,222325
25,50,1013,222350
12,46,1019,222375
25,46,1021,222400
18,52,1010,222425
12,51,1008,222450
14,53,1026,222475
13,52,1018,222500
11,50,1013,222525
16,53,1003,222550
34,52,1005,222575
26,61,1021,222600
-5,62,1015,222625
6,49,1011,222650
30,53,1006,222675
11,52,1018,222700
13,59,1021,222725
4,51,1016,222750
13,49,1009,222775
25,48,1014,222800
23,54,1014,222825
0,58,1005,222850
10,46,1009,222875
