Theta
1.5449260736303396
1.4935001917801294
1.4165928770050793
1.3144394470693506
1.1875839062526006
1.0370626520312576
0.8646026648556704
0.6727977522702104
0.46521348344565716
0.2463693067382916
0.02156408631870607
-0.20344934089082736
-0.4228860523762354
-0.6313573274791415
-0.8242128848468305
-0.9977367204519694
-1.1491848138072969
-1.2766945731500325
-1.3791166029615114
-1.4558194123531782
-1.5065056570671782
-1.5310636818205345
-1.5294661912491467
-1.5023211818135451
-1.4496727939060419
-1.3716555345703116
-1.2685967081101748
-1.1411628657322694
-0.9905381509512989
-0.818610938266773
-0.6281313477953313
-0.4227916085362907
-0.20718244859529228
0.013400710452673575
0.23328850816521093
0.4468471280856695
0.6488794302224408
0.8349338731717675
1.001470820310794
1.1458813317526642
1.2663901558080082
1.3618913752707882
1.4317635506850734
1.4756994850711371
1.4935721239503663
1.4853473979405838
1.4516489034649371
1.392571252702491
1.3083463902532222
1.1994559154027173
1.0667826416492856
0.9117854514377208
0.7366695842214839
0.5445121556079037
0.33929636835409926
0.12581566883614634
-0.0905641999285865
-0.3042565816713383
-0.5098514699192155
-0.7024750396701368
-0.8780410560620792
-1.0333613763154093
-1.1661241396787785
-1.2747767287903433
-1.358360153997281
-1.4163362536263127
-1.4484370796010337
-1.4545537378615374
-1.434673096537069
-1.3894661676664355
-1.3191233473288297
-1.2240409862410284
-1.1049493147801852
-0.9630705100450179
-0.8002849770987159
-0.61927213473972
-0.4235831044267023
-0.2176038659820127
-0.00638497013475775
0.2046524681591001
0.4100857778782953
0.6048595604813878
0.7845792838215447
0.9456812359895866
1.085469468650128
1.2020439159954344
1.2941612960909727
1.3610715081483826
1.4023633568768243
1.4178416992274243
1.4074481300360062
1.3718312561209831
1.311162612630157
1.2258043847166853
1.1164192468685854
0.9841130841194541
0.8305919773389803
0.658304044188075
0.47052740136779303
0.27136380626211987
0.06560979605326145
-0.14149490059398245
-0.3446055560265634
-0.5386317234496015
-0.7190445711478617
-0.8820776830188224
-1.0248013167780916
-1.1450843387325809
-1.2414794746620734
-1.3130730919928344
-1.3593348780446588
-1.3799922230125605
-1.3749439826854615
-1.3448214717066593
-1.289793329966497
-1.210221989770984
-1.1067617509879448
-0.9804899258220595
-0.8330538640898425
-0.6668067439685459
-0.4848961622034812
-0.2912672350982247
-0.09055202033111504
0.11215826551155722
0.3116282979039998
0.5028222207866679
0.6812070160852743
0.842961075441747
0.985064199517045
1.1052779736914808
1.2020477052981358
1.2743646798874197
1.3216235750927958
1.3435005135257096
1.3398675074366344
1.311352082654064
1.2581387604307848
1.180621355508621
1.0794953406935655
0.9558814910960919
0.8114636494099478
0.6486142070751038
0.4704730184470425
0.28094401734260044
0.08458403598058561
-0.11361817062611909
-0.3085435852358029
-0.4952698838039905
-0.6693595867933024
-0.8270587241581333
-0.9653839311056889
-1.0821062275360525
-1.1756605181071695
-1.2450171869373872
-1.2895488254708423
-1.3089165921619141
-1.3029916101602916
-1.2724201342751373
-1.2174284792589791
-1.1384773855021746
-1.036353804545276
-0.9122902062835329
-0.7680931501926622
-0.606254278224737
-0.43001051219781383
-0.24332090873200973
-0.050739716875938146
