xAccl,yAccl,zAccl,time
16,46,1008,38.800000000000466
18,52,1015,38.82000000000047
17,52,1014,38.84000000000047
14,50,1011,38.860000000000475
17,51,1012,38.88000000000048
11,46,1014,38.90000000000048
14,52,1011,38.920000000000485
14,54,1014,38.94000000000049
13,52,1011,38.96000000000049
16,51,1011,38.980000000000494
17,47,1015,39.0000000000005
22,50,1015,39.0200000000005
17,45,1012,39.040000000000504
16,50,1018,39.06000000000051
12,49,1012,39.08000000000051
14,52,1011,39.10000000000051
14,49,1019,39.120000000000516
13,54,1017,39.14000000000052
13,53,1011,39.16000000000052
13,50,1016,39.180000000000526
13,53,1012,39.20000000000053
12,49,1017,39.22000000000053
18,51,1010,39.240000000000535
14,51,1014,39.26000000000054
16,52,1014,39.28000000000054
18,54,1020,39.300000000000544
19,55,1018,39.32000000000055
10,50,1012,39.34000000000055
13,49,1017,39.360000000000554
17,51,1018,39.38000000000056
19,46,1011,39.40000000000056
11,52,1010,39.42000000000056
16,54,1024,39.440000000000566
11,52,1012,39.46000000000057
14,50,1009,39.48000000000057
15,49,1019,39.500000000000576
14,51,1021,39.52000000000058
12,50,1014,39.54000000000058
17,50,1015,39.560000000000585
14,49,1012,39.58000000000059
13,49,1010,39.60000000000059
12,49,1016,39.620000000000594
16,52,1014,39.6400000000006
12,52,1008,39.6600000000006
14,50,1009,39.680000000000604
16,51,1010,39.70000000000061
15,51,1011,39.72000000000061
16,47,1010,39.74000000000061
17,48,1013,39.760000000000616
13,47,1010,39.78000000000062
16,54,1015,39.80000000000062
13,53,1021,39.820000000000626
16,53,1024,39.84000000000063
15,52,1011,39.86000000000063
17,51,1010,39.880000000000635
12,51,1010,39.90000000000064
14,53,1016,39.92000000000064
12,52,1011,39.940000000000644
14,46,1008,39.96000000000065
13,51,1016,39.98000000000065
14,52,1012,40.000000000000654
13,52,1015,40.02000000000066
12,49,1019,40.04000000000066
16,55,1020,40.06000000000066
12,58,1024,40.080000000000666
12,51,1014,40.10000000000067
13,53,1010,40.12000000000067
14,48,1025,40.140000000000676
10,50,1018,40.16000000000068
15,52,1015,40.18000000000068
12,54,1013,40.200000000000685
17,52,1017,40.22000000000069
17,47,1014,40.24000000000069
13,46,1013,40.260000000000694
16,50,1014,40.2800000000007
10,54,1016,40.3000000000007
12,52,1024,40.320000000000704
14,46,1017,40.34000000000071
13,52,1019,40.36000000000071
11,53,1020,40.38000000000071
13,53,1015,40.400000000000716
14,52,1018,40.42000000000072
16,51,1012,40.44000000000072
12,53,1014,40.460000000000726
19,54,1024,40.48000000000073
13,51,1011,40.50000000000073
20,50,1014,40.520000000000735
20,53,1019,40.54000000000074
12,50,1025,40.56000000000074
10,52,1019,40.580000000000744
17,52,1020,40.60000000000075
12,53,1007,40.62000000000075
20,49,1014,40.640000000000754
24,53,1013,40.66000000000076
11,48,1013,40.68000000000076
11,46,1014,40.70000000000076
12,51,1013,40.720000000000766
9,56,1008,40.74000000000077
29,58,1014,40.76000000000077
19,47,1016,40.780000000000776
-6,55,998,40.80000000000078
8,58,1024,40.82000000000078
22,57,1002,40.840000000000785
18,49,1014,40.86000000000079
6,41,1031,40.88000000000079
-3,51,1014,40.900000000000794
12,61,1011,40.9200000000008
28,59,1011,40.9400000000008
27,51,1017,40.960000000000804
1,45,1013,40.98000000000081
1,56,1013,41.00000000000081
24,60,1023,41.02000000000081
27,57,1009,41.040000000000816
17,44,1021,41.06000000000082
4,46,1018,41.08000000000082
5,55,1020,41.100000000000826
27,57,1020,41.12000000000083
27,44,1009,41.14000000000083
-2,48,1012,41.160000000000835
-5,53,1016,41.18000000000084
16,57,1026,41.20000000000084
28,57,1021,41.220000000000844
21,45,1010,41.24000000000085
5,42,1019,41.26000000000085
-1,53,1017,41.280000000000854
22,61,1007,41.30000000000086
29,56,1009,41.32000000000086
3,44,1013,41.34000000000086
2,45,1014,41.360000000000866
14,54,1019,41.38000000000087
23,58,1019,41.40000000000087
24,53,1021,41.420000000000876
7,44,1016,41.44000000000088
2,47,1008,41.46000000000088
20,56,1019,41.480000000000885
25,54,1015,41.50000000000089
10,47,1015,41.52000000000089
10,46,1017,41.540000000000894
13,52,1013,41.5600000000009
17,60,1011,41.5800000000009
24,49,1015,41.600000000000904
10,48,1017,41.62000000000091
7,48,1018,41.64000000000091
24,57,1015,41.66000000000091
17,55,1007,41.680000000000916
11,49,1016,41.70000000000092
13,44,1016,41.72000000000092
14,54,1010,41.740000000000926
17,54,1009,41.76000000000093
21,52,1019,41.78000000000093
10,49,1019,41.800000000000935
13,49,1012,41.82000000000094
15,54,1009,41.84000000000094
13,51,1018,41.860000000000944
12,49,1009,41.88000000000095
14,48,1009,41.90000000000095
15,51,1009,41.920000000000954
19,51,1014,41.94000000000096
19,50,1014,41.96000000000096
14,44,1016,41.98000000000096
12,54,1007,42.000000000000966
11,52,1017,42.02000000000097
13,58,1016,42.04000000000097
24,52,1006,42.060000000000976
15,44,1011,42.08000000000098
14,52,1017,42.10000000000098
12,58,1023,42.120000000000985
16,52,1015,42.14000000000099
19,32,1010,42.16000000000099
17,42,1008,42.180000000000994
9,64,1012,42.200000000001
13,58,1016,42.220000000001
18,52,1015,42.240000000001004
13,39,1011,42.26000000000101
16,49,1013,42.28000000000101
22,59,1023,42.30000000000101
9,59,1006,42.320000000001016
20,51,1015,42.34000000000102
16,43,1019,42.36000000000102
13,48,1009,42.380000000001026
14,59,1015,42.40000000000103
12,57,1013,42.42000000000103
10,50,1019,42.440000000001035
18,41,1014,42.46000000000104
24,52,1011,42.48000000000104
11,63,1019,42.500000000001044
12,53,1010,42.52000000000105
15,44,1011,42.54000000000105
11,45,1013,42.560000000001054
20,54,1008,42.58000000000106
13,51,1021,42.60000000000106
4,51,1016,42.62000000000106
21,56,1028,42.640000000001066
16,44,1006,42.66000000000107
17,53,1015,42.68000000000107
12,57,1027,42.700000000001076
12,44,1004,42.72000000000108
11,48,1015,42.74000000000108
15,45,1011,42.760000000001085
20,48,1023,42.78000000000109
8,54,1016,42.80000000000109
9,53,1008,42.820000000001095
19,51,1020,42.8400000000011
14,54,1016,42.8600000000011
20,49,1010,42.880000000001104
12,46,1008,42.90000000000111
4,50,1012,42.92000000000111
20,53,1020,42.94000000000111
16,52,1016,42.960000000001116
14,47,1009,42.98000000000112
12,44,1015,43.00000000000112
16,49,1014,43.020000000001126
14,51,1022,43.04000000000113
18,53,1010,43.06000000000113
17,51,1020,43.080000000001135
13,44,1011,43.10000000000114
11,44,1018,43.12000000000114
7,55,1012,43.140000000001145
14,48,1020,43.16000000000115
19,52,1013,43.18000000000115
13,47,1016,43.200000000001154
11,51,1016,43.22000000000116
17,57,1021,43.24000000000116
17,54,1016,43.26000000000116
14,49,1018,43.280000000001166
18,48,1011,43.30000000000117
16,49,1012,43.32000000000117
17,51,1011,43.340000000001176
20,52,1016,43.36000000000118
14,46,1015,43.38000000000118
15,49,1018,43.400000000001185
15,49,1016,43.42000000000119
12,50,1013,43.44000000000119
14,51,1007,43.460000000001195
22,46,1013,43.4800000000012
14,54,1017,43.5000000000012
11,54,1015,43.520000000001204
17,53,1015,43.54000000000121
13,49,1015,43.56000000000121
14,52,1012,43.58000000000121
17,50,1013,43.60000000000122
15,48,1017,43.62000000000122
12,46,1011,43.64000000000122
13,56,1017,43.660000000001226
18,49,1011,43.68000000000123
21,50,1014,43.70000000000123
7,46,1016,43.720000000001235
14,54,1011,43.74000000000124
17,54,1012,43.76000000000124
15,55,1015,43.780000000001245
15,48,1013,43.80000000000125
15,51,1017,43.82000000000125
9,54,1023,43.840000000001254
13,47,1017,43.86000000000126
14,48,1015,43.88000000000126
17,53,1023,43.90000000000126
17,50,1017,43.92000000000127
17,57,1009,43.94000000000127
14,52,1012,43.96000000000127
12,51,1013,43.980000000001276
13,51,1012,44.00000000000128
15,54,1015,44.02000000000128
17,51,1023,44.040000000001285
17,49,1017,44.06000000000129
18,51,1014,44.08000000000129
11,53,1013,44.100000000001295
21,51,1011,44.1200000000013
25,50,1013,44.1400000000013
12,46,1019,44.160000000001304
25,46,1021,44.18000000000131
18,52,1010,44.20000000000131
12,51,1008,44.22000000000131
14,53,1026,44.24000000000132
13,52,1018,44.26000000000132
11,50,1013,44.28000000000132
16,53,1003,44.300000000001326
34,52,1005,44.32000000000133
26,61,1021,44.34000000000133
-5,62,1015,44.360000000001335
6,49,1011,44.38000000000134
30,53,1006,44.40000000000134
11,52,1018,44.420000000001345
13,59,1021,44.44000000000135
4,51,1016,44.46000000000135
13,49,1009,44.480000000001354
25,48,1014,44.50000000000136
23,54,1014,44.52000000000136
0,58,1005,44.54000000000136
10,46,1009,44.56000000000137
-108,74,1013,44.58000000000137
-200,69,1009,44.60000000000137
-149,55,985,44.620000000001376
-156,67,992,44.64000000000138
-270,97,994,44.66000000000138
-309,66,985,44.680000000001385
-279,59,980,44.70000000000139
-311,89,975,44.72000000000139
-303,101,973,44.740000000001395
-314,98,971,44.7600000000014
-312,78,968,44.7800000000014
-363,77,976,44.800000000001404
-303,89,989,44.82000000000141
-297,83,973,44.84000000000141
-1948,321,31,44.86000000000141
110,353,847,44.88000000000142
-174,98,1091,44.90000000000142
-274,90,924,44.92000000000142
-427,149,979,44.940000000001426
-448,112,913,44.96000000000143
-466,73,841,44.98000000000143
-490,115,873,45.000000000001435
-552,140,846,45.02000000000144
-651,141,808,45.04000000000144
-675,115,774,45.060000000001445
-676,95,635,45.08000000000145
-849,136,662,45.10000000000145
-884,140,614,45.120000000001454
-901,131,546,45.14000000000146
-852,110,477,45.16000000000146
-925,130,447,45.18000000000146
-924,126,392,45.20000000000147
-956,117,331,45.22000000000147
-994,137,313,45.24000000000147
-1007,127,274,45.260000000001476
-1004,131,221,45.28000000000148
-1017,129,170,45.30000000000148
-1031,135,137,45.320000000001485
-1031,138,101,45.34000000000149
-1063,145,70,45.36000000000149
-1038,143,28,45.380000000001495
-1046,140,21,45.4000000000015
-1047,142,6,45.4200000000015
-1028,139,-6,45.440000000001504
-1150,90,-74,45.46000000000151
-1030,145,-27,45.48000000000151
-1029,142,-41,45.50000000000151
-1031,147,-41,45.52000000000152
-1043,144,-55,45.54000000000152
-1036,140,-70,45.56000000000152
-1037,141,-78,45.580000000001526
-1036,144,-91,45.60000000000153
-1035,147,-98,45.62000000000153
-1039,142,-95,45.640000000001535
-1034,148,-95,45.66000000000154
-1033,143,-98,45.68000000000154
-1039,147,-89,45.700000000001545
-1053,142,-70,45.72000000000155
-1090,153,-72,45.74000000000155
-1068,134,-47,45.760000000001554
-1068,154,2,45.78000000000156
-1076,184,57,45.80000000000156
-1068,147,128,45.82000000000156
-1103,94,124,45.84000000000157
-1018,163,266,45.86000000000157
-979,137,374,45.88000000000157
-893,57,458,45.900000000001576
-802,120,599,45.92000000000158
-725,127,673,45.94000000000158
-718,111,754,45.960000000001585
-176,105,879,45.98000000000159
-315,89,922,46.00000000000159
20,115,941,46.020000000001595
196,61,911,46.0400000000016
357,44,858,46.0600000000016
205,9,722,46.080000000001604
637,32,726,46.10000000000161
886,25,662,46.12000000000161
1211,-155,315,46.14000000000161
849,142,406,46.16000000000162
988,-50,299,46.18000000000162
1002,2,180,46.20000000000162
1063,-24,91,46.220000000001626
1061,9,64,46.24000000000163
1094,6,10,46.26000000000163
1073,25,-22,46.280000000001635
1058,32,-8,46.30000000000164
1071,34,-18,46.32000000000164
1047,34,54,46.340000000001645
1076,21,14,46.36000000000165
1114,-49,-11,46.38000000000165
1066,29,149,46.400000000001654
1032,1,205,46.42000000000166
1024,98,351,46.44000000000166
731,-43,400,46.46000000000166
2047,-224,740,46.48000000000167
820,-142,507,46.50000000000167
230,-739,443,46.52000000000167
298,498,1108,46.540000000001676
834,-1159,126,46.56000000000168
-946,141,817,46.58000000000168
-203,-103,957,46.600000000001685
149,108,877,46.62000000000169
-501,160,988,46.64000000000169
-401,148,875,46.660000000001695
-127,54,1002,46.6800000000017
-639,130,751,46.7000000000017
-748,122,643,46.720000000001704
-845,161,665,46.74000000000171
-911,84,454,46.76000000000171
-996,188,481,46.78000000000171
-976,161,452,46.80000000000172
-972,140,333,46.82000000000172
-1034,154,296,46.84000000000172
-1032,148,291,46.860000000001726
-1044,154,298,46.88000000000173
-1061,135,287,46.90000000000173
-1037,167,308,46.920000000001735
-1029,190,350,46.94000000000174
-982,148,387,46.96000000000174
-909,178,491,46.980000000001745
-1084,46,489,47.00000000000175
-856,148,567,47.02000000000175
-796,121,612,47.040000000001754
-754,99,724,47.06000000000176
-510,122,810,47.08000000000176
-339,123,823,47.100000000001764
539,136,980,47.12000000000177
-491,83,911,47.14000000000177
22,56,965,47.16000000000177
134,56,952,47.180000000001776
235,48,874,47.20000000000178
334,80,859,47.22000000000178
636,54,802,47.240000000001785
855,0,723,47.26000000000179
1081,-109,619,47.28000000000179
926,-109,487,47.300000000001795
832,2,391,47.3200000000018
836,223,515,47.3400000000018
843,-42,309,47.360000000001804
965,10,284,47.38000000000181
973,-8,289,47.40000000000181
1020,16,271,47.420000000001814
1029,18,294,47.44000000000182
996,-2,287,47.46000000000182
1007,12,314,47.48000000000182
1057,6,351,47.500000000001826
1088,-128,458,47.52000000000183
921,-52,376,47.54000000000183
1317,-30,459,47.560000000001835
787,25,502,47.58000000000184
808,42,724,47.60000000000184
759,-132,644,47.620000000001845
1156,-386,767,47.64000000000185
603,-93,750,47.66000000000185
-2048,1514,1922,47.680000000001854
745,-121,1055,47.70000000000186
-660,230,1014,47.72000000000186
-352,234,1016,47.740000000001864
181,-25,928,47.76000000000187
-11,103,991,47.78000000000187
-475,37,791,47.80000000000187
-555,143,847,47.820000000001876
-621,99,768,47.84000000000188
-732,154,724,47.86000000000188
-767,149,673,47.880000000001885
-799,166,638,47.90000000000189
-848,155,578,47.92000000000189
-893,150,566,47.940000000001895
-905,158,551,47.9600000000019
-905,154,541,47.9800000000019
-898,155,549,48.000000000001904
-814,173,568,48.02000000000191
-854,152,569,48.04000000000191
-908,160,615,48.060000000001914
-683,223,650,48.08000000000192
-802,130,673,48.10000000000192
-745,154,742,48.12000000000192
-640,125,791,48.140000000001926
-547,117,831,48.16000000000193
-412,105,885,48.18000000000193
-445,104,904,48.200000000001936
-75,-98,841,48.22000000000194
232,68,952,48.24000000000194
19,48,959,48.260000000001945
173,47,945,48.28000000000195
266,19,913,48.30000000000195
408,54,913,48.320000000001954
716,-16,843,48.34000000000196
523,88,830,48.36000000000196
643,-27,684,48.380000000001964
525,34,739,48.40000000000197
600,19,616,48.42000000000197
805,9,513,48.44000000000197
876,65,573,48.460000000001976
894,26,534,48.48000000000198
909,-159,406,48.50000000000198
852,27,495,48.520000000001986
881,7,513,48.54000000000199
841,145,616,48.56000000000199
863,11,568,48.580000000001995
793,-250,457,48.600000000002
892,-330,545,48.620000000002
700,29,638,48.640000000002004
616,107,802,48.66000000000201
526,117,850,48.68000000000201
596,-16,823,48.700000000002014
485,40,896,48.72000000000202
262,17,928,48.74000000000202
136,30,944,48.76000000000202
18,41,968,48.780000000002026
-177,98,953,48.80000000000203
-129,55,953,48.82000000000203
-181,75,905,48.840000000002036
-339,79,885,48.86000000000204
-517,114,856,48.88000000000204
-715,214,862,48.900000000002045
-674,148,766,48.92000000000205
-744,123,728,48.94000000000205
-782,118,697,48.960000000002054
-822,135,658,48.98000000000206
-833,153,654,49.00000000000206
-846,137,619,49.020000000002064
-855,135,609,49.04000000000207
-870,140,630,49.06000000000207
-844,150,656,49.08000000000207
-838,147,660,49.100000000002076
-790,102,668,49.12000000000208
-753,113,716,49.14000000000208
-681,122,774,49.160000000002086
-627,139,798,49.18000000000209
-570,105,846,49.20000000000209
-491,68,871,49.220000000002095
-370,119,938,49.2400000000021
-243,99,951,49.2600000000021
-125,63,963,49.280000000002104
32,74,1000,49.30000000000211
149,75,1013,49.32000000000211
190,49,934,49.340000000002114
340,35,912,49.36000000000212
556,65,884,49.38000000000212
429,61,881,49.40000000000212
537,48,842,49.420000000002126
685,16,758,49.44000000000213
679,27,709,49.46000000000213
780,-7,700,49.480000000002136
833,21,632,49.50000000000214
834,27,609,49.52000000000214
835,17,611,49.540000000002145
837,-2,606,49.56000000000215
881,-9,575,49.58000000000215
817,31,613,49.600000000002154
764,40,691,49.62000000000216
879,-52,627,49.64000000000216
780,-19,671,49.660000000002164
673,14,735,49.68000000000217
656,12,786,49.70000000000217
527,-2,839,49.72000000000217
475,35,886,49.740000000002176
358,26,916,49.76000000000218
316,55,926,49.78000000000218
154,32,955,49.800000000002186
50,51,944,49.82000000000219
-172,37,982,49.84000000000219
-132,83,992,49.860000000002195
-147,16,896,49.8800000000022
-322,64,932,49.9000000000022
-495,155,887,49.920000000002204
-590,101,860,49.94000000000221
-650,114,839,49.96000000000221
-683,164,751,49.980000000002214
-750,142,752,50.00000000000222
-746,122,713,50.02000000000222
-796,128,697,50.04000000000222
-793,121,689,50.060000000002226
-807,133,685,50.08000000000223
-825,131,686,50.10000000000223
-795,127,700,50.120000000002236
-746,100,710,50.14000000000224
-731,111,739,50.16000000000224
-684,127,774,50.180000000002245
-635,147,810,50.20000000000225
-551,105,833,50.22000000000225
-502,84,864,50.240000000002254
-493,76,891,50.26000000000226
-420,80,950,50.28000000000226
-225,59,958,50.300000000002264
-101,73,973,50.32000000000227
89,64,1003,50.34000000000227
61,72,971,50.36000000000227
192,60,958,50.380000000002276
235,48,948,50.40000000000228
482,20,893,50.42000000000228
537,7,880,50.440000000002286
550,-5,806,50.46000000000229
684,-4,747,50.48000000000229
812,-24,702,50.500000000002295
698,-18,707,50.5200000000023
800,29,690,50.5400000000023
786,14,683,50.560000000002304
800,2,648,50.58000000000231
791,6,663,50.60000000000231
803,8,677,50.620000000002314
796,10,675,50.64000000000232
754,-13,692,50.66000000000232
783,-12,711,50.68000000000232
678,14,768,50.700000000002326
632,15,792,50.72000000000233
584,12,828,50.74000000000233
478,42,869,50.760000000002336
402,37,908,50.78000000000234
315,38,925,50.80000000000234
181,62,976,50.820000000002345
49,38,990,50.84000000000235
-95,137,1007,50.86000000000235
-66,69,978,50.880000000002354
-195,60,973,50.90000000000236
-7,22,932,50.92000000000236
-523,151,960,50.940000000002364
-428,90,899,50.96000000000237
-531,113,869,50.98000000000237
-590,127,835,51.00000000000237
-615,125,797,51.020000000002376
-700,139,802,51.04000000000238
-695,124,759,51.06000000000238
-749,120,747,51.080000000002386
-765,137,727,51.10000000000239
-731,158,726,51.12000000000239
-758,139,782,51.140000000002395
-697,117,741,51.1600000000024
-695,130,766,51.1800000000024
-684,135,796,51.200000000002404
-609,143,827,51.22000000000241
-537,104,874,51.24000000000241
-450,92,904,51.260000000002414
-383,118,917,51.28000000000242
-280,139,969,51.30000000000242
-10,84,976,51.32000000000242
-163,93,978,51.340000000002426
-95,36,992,51.36000000000243
65,57,983,51.38000000000243
91,20,947,51.400000000002436
270,44,948,51.42000000000244
434,22,928,51.44000000000244
434,24,918,51.460000000002445
536,29,864,51.48000000000245
567,34,844,51.50000000000245
621,9,804,51.520000000002454
652,-1,777,51.54000000000246
701,1,759,51.56000000000246
702,0,695,51.580000000002464
752,14,719,51.60000000000247
741,-4,713,51.62000000000247
738,-4,710,51.64000000000247
749,-3,716,51.660000000002476
723,8,723,51.68000000000248
694,14,764,51.70000000000248
667,-4,773,51.720000000002486
618,17,823,51.74000000000249
492,65,840,51.76000000000249
517,32,858,51.780000000002495
413,13,898,51.8000000000025
349,38,939,51.8200000000025
277,23,942,51.840000000002505
41,61,965,51.86000000000251
20,109,1021,51.88000000000251
-80,112,1022,51.900000000002514
-114,62,972,51.92000000000252
-358,124,1001,51.94000000000252
-430,123,964,51.96000000000252
-291,100,912,51.980000000002526
-377,74,885,52.00000000000253
-528,132,915,52.02000000000253
-592,118,862,52.040000000002536
-610,135,829,52.06000000000254
-660,124,804,52.08000000000254
-680,117,792,52.100000000002545
-702,113,779,52.12000000000255
-692,127,778,52.14000000000255
-706,141,784,52.160000000002555
-684,130,789,52.18000000000256
-650,121,806,52.20000000000256
-621,107,825,52.220000000002564
-583,112,848,52.24000000000257
-542,131,884,52.26000000000257
-490,90,900,52.28000000000257
-427,84,918,52.300000000002576
-335,65,942,52.32000000000258
-346,95,957,52.34000000000258
-297,118,978,52.360000000002586
51,28,977,52.38000000000259
12,55,997,52.40000000000259
75,52,982,52.420000000002595
174,48,971,52.4400000000026
232,88,990,52.4600000000026
349,41,951,52.480000000002605
432,10,892,52.50000000000261
480,46,897,52.52000000000261
604,33,851,52.540000000002614
587,10,820,52.56000000000262
654,10,811,52.58000000000262
634,-1,766,52.60000000000262
672,23,760,52.62000000000263
703,7,757,52.64000000000263
704,26,770,52.66000000000263
688,0,755,52.680000000002636
680,5,764,52.70000000000264
655,14,789,52.72000000000264
629,-22,782,52.740000000002645
579,21,817,52.76000000000265
516,0,874,52.78000000000265
495,14,890,52.800000000002655
475,-7,891,52.82000000000266
361,26,933,52.84000000000266
214,39,958,52.860000000002664
10,126,1018,52.88000000000267
-54,102,1031,52.90000000000267
116,38,971,52.92000000000267
-89,79,995,52.94000000000268
-115,65,967,52.96000000000268
-172,55,933,52.98000000000268
-394,104,971,53.000000000002686
-386,81,920,53.02000000000269
-442,94,919,53.04000000000269
-580,98,862,53.060000000002695
-563,128,880,53.0800000000027
-604,115,842,53.1000000000027
-622,119,838,53.120000000002705
-646,116,818,53.14000000000271
-637,120,814,53.16000000000271
-641,125,825,53.180000000002714
-620,119,837,53.20000000000272
-608,122,850,53.22000000000272
-578,111,846,53.24000000000272
-537,110,875,53.26000000000273
-488,92,885,53.28000000000273
-440,102,912,53.30000000000273
-359,68,922,53.320000000002736
-339,71,948,53.34000000000274
-230,91,984,53.36000000000274
-377,139,1006,53.380000000002745
-96,64,1010,53.40000000000275
12,53,988,53.42000000000275
105,57,985,53.440000000002755
169,52,981,53.46000000000276
300,39,961,53.48000000000276
452,10,931,53.500000000002764
409,17,908,53.52000000000277
470,38,897,53.54000000000277
529,14,885,53.56000000000277
539,22,847,53.58000000000278
600,3,834,53.60000000000278
598,19,803,53.62000000000278
645,2,794,53.640000000002786
646,4,790,53.66000000000279
644,13,793,53.68000000000279
637,5,800,53.700000000002795
629,13,815,53.7200000000028
580,-6,815,53.7400000000028
566,-43,779,53.760000000002805
548,24,852,53.78000000000281
493,20,901,53.80000000000281
430,15,894,53.820000000002814
368,31,940,53.84000000000282
322,33,947,53.86000000000282
258,25,960,53.88000000000282
-55,101,1015,53.90000000000283
136,31,976,53.92000000000283
-60,73,999,53.94000000000283
-98,84,1004,53.960000000002836
-175,90,982,53.98000000000284
-276,72,963,54.00000000000284
-313,142,1000,54.020000000002845
-275,121,954,54.04000000000285
-517,82,912,54.06000000000285
-446,87,900,54.080000000002855
-502,132,906,54.10000000000286
-572,103,863,54.12000000000286
-571,117,857,54.140000000002864
-595,114,857,54.16000000000287
-577,115,851,54.18000000000287
-601,118,866,54.20000000000287
-578,120,861,54.22000000000288
-558,122,881,54.24000000000288
-522,108,890,54.26000000000288
-484,104,901,54.280000000002886
-442,90,916,54.30000000000289
-391,88,932,54.32000000000289
-320,86,963,54.340000000002895
-326,52,962,54.3600000000029
-92,74,985,54.3800000000029
-154,64,987,54.400000000002905
-46,60,1008,54.42000000000291
66,40,999,54.44000000000291
80,58,997,54.460000000002914
218,51,984,54.48000000000292
308,49,978,54.50000000000292
316,50,947,54.52000000000292
386,18,929,54.54000000000293
360,40,918,54.56000000000293
462,24,893,54.58000000000293
540,18,873,54.600000000002936
563,8,867,54.62000000000294
540,34,868,54.64000000000294
581,27,839,54.660000000002945
606,16,831,54.68000000000295
607,11,828,54.70000000000295
589,8,833,54.720000000002955
576,-7,831,54.74000000000296
537,13,871,54.76000000000296
563,-23,834,54.780000000002964
509,7,891,54.80000000000297
389,26,917,54.82000000000297
361,40,945,54.84000000000297
270,38,959,54.86000000000298
224,40,972,54.88000000000298
134,60,998,54.90000000000298
52,63,989,54.920000000002986
46,59,994,54.94000000000299
-116,58,1009,54.96000000000299
-127,83,988,54.980000000002995
-119,53,974,55.000000000003
-95,18,924,55.020000000003
-356,89,968,55.040000000003005
-358,104,959,55.06000000000301
-439,94,930,55.08000000000301
-452,90,908,55.100000000003014
-508,89,901,55.12000000000302
-500,109,896,55.14000000000302
-546,105,885,55.16000000000302
-549,114,883,55.18000000000303
-541,115,879,55.20000000000303
-540,99,882,55.22000000000303
-530,106,901,55.240000000003036
-506,108,906,55.26000000000304
-477,89,912,55.28000000000304
-419,89,923,55.300000000003045
-393,93,936,55.32000000000305
-319,100,955,55.34000000000305
-188,65,959,55.360000000003055
-207,80,997,55.38000000000306
-113,42,975,55.40000000000306
-72,49,996,55.420000000003064
12,51,997,55.44000000000307
43,64,997,55.46000000000307
88,49,991,55.48000000000307
155,46,983,55.50000000000308
317,28,961,55.52000000000308
329,37,959,55.54000000000308
363,25,914,55.560000000003086
446,28,912,55.58000000000309
483,17,904,55.60000000000309
517,18,891,55.620000000003095
494,22,876,55.6400000000031
560,16,856,55.6600000000031
565,15,866,55.680000000003105
553,15,847,55.70000000000311
545,24,872,55.72000000000311
532,30,878,55.740000000003114
518,14,873,55.76000000000312
488,25,902,55.78000000000312
456,23,902,55.80000000000312
389,21,935,55.82000000000313
406,11,925,55.84000000000313
306,32,954,55.86000000000313
259,38,963,55.880000000003136
178,68,982,55.90000000000314
115,34,977,55.92000000000314
60,40,982,55.940000000003145
37,27,974,55.96000000000315
-46,61,990,55.98000000000315
-175,71,986,56.000000000003155
-345,122,970,56.02000000000316
-157,49,976,56.04000000000316
-342,110,974,56.060000000003164
-407,105,956,56.08000000000317
-375,100,938,56.10000000000317
-469,92,926,56.120000000003174
-478,93,910,56.14000000000318
-491,104,912,56.16000000000318
-507,110,904,56.18000000000318
-498,110,904,56.200000000003186
-545,97,906,56.22000000000319
-477,101,907,56.24000000000319
-461,102,921,56.260000000003195
-440,103,929,56.2800000000032
-411,96,934,56.3000000000032
-351,86,960,56.320000000003205
-304,100,969,56.34000000000321
-269,73,978,56.36000000000321
-266,79,982,56.380000000003214
-413,98,1009,56.40000000000322
-6,44,1000,56.42000000000322
-35,45,985,56.440000000003224
-7,75,1023,56.46000000000323
131,50,1001,56.48000000000323
233,37,980,56.50000000000323
251,32,978,56.520000000003236
327,29,963,56.54000000000324
336,35,950,56.56000000000324
403,20,926,56.580000000003245
452,26,909,56.60000000000325
466,17,908,56.62000000000325
497,31,907,56.640000000003255
504,11,889,56.66000000000326
501,12,891,56.68000000000326
509,16,889,56.700000000003264
517,12,872,56.72000000000327
504,19,889,56.74000000000327
474,25,907,56.760000000003274
471,16,912,56.78000000000328
427,26,919,56.80000000000328
375,27,935,56.82000000000328
423,-1,928,56.840000000003286
300,30,951,56.86000000000329
256,30,967,56.88000000000329
215,35,983,56.900000000003295
91,42,982,56.9200000000033
147,62,984,56.9400000000033
-9,34,995,56.960000000003305
-13,43,988,56.98000000000331
-149,56,1003,57.00000000000331
-132,58,990,57.020000000003314
-94,53,955,57.04000000000332
-279,109,983,57.06000000000332
-381,95,970,57.080000000003324
-390,91,956,57.10000000000333
-374,108,948,57.12000000000333
-446,95,937,57.14000000000333
-452,105,932,57.160000000003336
-452,97,931,57.18000000000334
-455,98,926,57.20000000000334
-431,94,917,57.220000000003346
-445,98,930,57.24000000000335
-418,102,946,57.26000000000335
-402,97,941,57.280000000003355
-380,92,947,57.30000000000336
-357,90,959,57.32000000000336
-287,73,965,57.340000000003364
-224,80,978,57.36000000000337
-208,67,985,57.38000000000337
16,104,1032,57.400000000003374
-44,62,1007,57.42000000000338
21,60,1005,57.44000000000338
48,52,1004,57.46000000000338
73,35,987,57.480000000003386
138,43,984,57.50000000000339
181,50,977,57.52000000000339
282,23,977,57.540000000003396
241,42,963,57.5600000000034
269,44,977,57.5800000000034
